id,churn_probability
86475,0.006
86476,0.009
86477,0.0045
86478,0.009
86479,0.0135
86480,0.027
86481,0.009
86482,0.006
86483,0.006
86484,0.006
86485,0.0045
86486,1.3635
86487,0.0105
86488,0.006
86489,0.003
86490,0.0075
86491,0.009
86492,0.003
86493,1.2375
86494,0.0075
86495,0.018
86496,0.027
86497,1.347
86498,0.006
86499,0.015
86500,0.0045
86501,0.0075
86502,0.0045
86503,0.0255
86504,0.0045
86505,1.173
86506,0.0045
86507,0.033
86508,0.024
86509,0.0135
86510,0.0045
86511,0.0075
86512,0.003
86513,0.0075
86514,0.0045
86515,1.2885
86516,0.0075
86517,0.006
86518,0.006
86519,0.0015
86520,0.006
86521,0.0075
86522,0.006
86523,0.0045
86524,0.006
86525,0.0045
86526,0.0045
86527,0.066
86528,0.006
86529,0.0555
86530,0.0045
86531,0.0075
86532,0.003
86533,0.0135
86534,1.215
86535,0.018
86536,0.0075
86537,0.012
86538,0.003
86539,0.0345
86540,0.0105
86541,0.006
86542,0.006
86543,0.0135
86544,0.0045
86545,0.003
86546,0.024
86547,0.4905
86548,0.0015
86549,0.006
86550,0.003
86551,0.003
86552,0.0615
86553,0.0045
86554,0.0075
86555,0.012
86556,0.003
86557,0.03
86558,0.0105
86559,0.003
86560,0.009
86561,0.003
86562,0.0105
86563,0.009
86564,0.012
86565,0.003
86566,0.015
86567,0.003
86568,0.003
86569,0.0075
86570,0.0015
86571,0.003
86572,0.1125
86573,0.006
86574,0.012
86575,0.006
86576,0.012
86577,0.006
86578,0.0495
86579,0.2085
86580,0.009
86581,0.0045
86582,0.033
86583,0.0165
86584,0.012
86585,0.0105
86586,0.009
86587,0.003
86588,0.0015
86589,0.003
86590,0.0015
86591,0.006
86592,0.006
86593,0.108
86594,0.0075
86595,0.006
86596,0.0075
86597,0.0075
86598,0.006
86599,0.0105
86600,0.006
86601,0.003
86602,0.0045
86603,0.0075
86604,0.0045
86605,0.0285
86606,0.006
86607,0.006
86608,0.0045
86609,0.051
86610,0.003
86611,0.0015
86612,0.006
86613,0.0225
86614,1.254
86615,0.009
86616,0.0345
86617,0.0045
86618,0.006
86619,0.0015
86620,0.0015
86621,0.003
86622,0.0045
86623,0.0435
86624,0.0195
86625,0.0345
86626,0.036
86627,0.0075
86628,0.006
86629,0.0075
86630,0.003
86631,0.0015
86632,0.009
86633,0.006
86634,0.012
86635,0.0045
86636,0.0495
86637,0.006
86638,1.329
86639,0.009
86640,0.0075
86641,0.0435
86642,1.2615
86643,0.0015
86644,0.0045
86645,0.0015
86646,0.0075
86647,0.006
86648,0.0045
86649,0.279
86650,0.0285
86651,1.212
86652,1.2075
86653,1.2645
86654,0.0045
86655,0.0195
86656,0.0075
86657,0.1005
86658,1.161
86659,0.0075
86660,0.006
86661,0.009
86662,0.0105
86663,0.0075
86664,0.003
86665,0.0075
86666,0.0045
86667,0.006
86668,0.003
86669,0.003
86670,0.0075
86671,0.024
86672,0.0015
86673,1.3635
86674,0.0045
86675,1.302
86676,0.003
86677,0.0045
86678,0.0045
86679,0.003
86680,0.024
86681,0.006
86682,0.0045
86683,1.3245
86684,0.186
86685,1.1835
86686,0.0105
86687,0.009
86688,0.0045
86689,0.006
86690,1.152
86691,0.003
86692,0.0045
86693,0.0105
86694,0.006
86695,0.009
86696,0.0045
86697,0.009
86698,0.006
86699,0.0075
86700,0.012
86701,0.006
86702,0.006
86703,0.0075
86704,0.003
86705,0.195
86706,0.042
86707,0.006
86708,0.0135
86709,0.0135
86710,0.0135
86711,1.2435
86712,0.006
86713,0.0015
86714,0.009
86715,1.344
86716,0.009
86717,0.006
86718,0.009
86719,0.006
86720,1.3515
86721,0.0045
86722,1.2045
86723,0.0345
86724,1.26
86725,0.0045
86726,0.0045
86727,0.009
86728,1.2345
86729,0.0075
86730,0.006
86731,0.0315
86732,0.012
86733,0.0045
86734,0.0045
86735,0.0
86736,0.0015
86737,0.0105
86738,1.245
86739,0.003
86740,0.0075
86741,0.006
86742,0.006
86743,0.009
86744,0.009
86745,1.3815
86746,0.009
86747,0.006
86748,0.0105
86749,0.0045
86750,0.003
86751,0.024
86752,0.009
86753,1.1655
86754,0.006
86755,0.006
86756,0.0045
86757,0.0045
86758,0.075
86759,0.006
86760,0.003
86761,0.006
86762,0.006
86763,0.0075
86764,0.012
86765,0.009
86766,0.009
86767,0.0045
86768,0.0075
86769,0.006
86770,0.018
86771,0.0015
86772,0.006
86773,0.003
86774,0.003
86775,0.0045
86776,0.0465
86777,0.03
86778,0.006
86779,0.0075
86780,0.003
86781,0.0
86782,0.0075
86783,0.0315
86784,0.006
86785,0.0075
86786,0.009
86787,0.003
86788,0.006
86789,1.242
86790,0.009
86791,0.006
86792,0.003
86793,0.009
86794,0.0045
86795,0.015
86796,0.003
86797,0.003
86798,0.0015
86799,0.009
86800,0.006
86801,0.006
86802,0.003
86803,0.0105
86804,0.006
86805,0.0045
86806,0.0015
86807,0.009
86808,0.003
86809,0.0045
86810,1.278
86811,0.009
86812,0.036
86813,0.1005
86814,0.0045
86815,0.012
86816,0.006
86817,0.1455
86818,0.1815
86819,0.003
86820,0.009
86821,0.0045
86822,0.0045
86823,0.0525
86824,0.0075
86825,0.0045
86826,0.003
86827,0.0045
86828,0.003
86829,0.0045
86830,0.0075
86831,0.0465
86832,0.0045
86833,0.0075
86834,0.0255
86835,0.051
86836,0.0225
86837,0.0075
86838,0.003
86839,0.0075
86840,0.0135
86841,0.045
86842,0.003
86843,0.0015
86844,0.0075
86845,0.0135
86846,0.03
86847,0.006
86848,0.003
86849,0.0105
86850,0.0015
86851,0.006
86852,0.009
86853,0.009
86854,0.0
86855,0.0105
86856,0.0015
86857,0.0135
86858,0.0015
86859,0.009
86860,0.0075
86861,1.347
86862,0.0165
86863,0.0045
86864,0.0375
86865,0.012
86866,0.0
86867,0.0045
86868,0.006
86869,0.0075
86870,0.009
86871,0.0045
86872,1.1625
86873,0.0165
86874,0.0075
86875,0.045
86876,0.003
86877,0.009
86878,0.0045
86879,0.0255
86880,0.006
86881,0.0075
86882,0.234
86883,1.1985
86884,0.015
86885,0.012
86886,0.0045
86887,0.1125
86888,0.0015
86889,0.0045
86890,0.165
86891,0.006
86892,0.006
86893,0.0105
86894,0.0105
86895,0.0015
86896,1.362
86897,0.003
86898,1.365
86899,0.003
86900,0.0075
86901,0.0105
86902,0.0105
86903,0.0075
86904,0.8205
86905,0.009
86906,0.006
86907,0.006
86908,0.012
86909,0.009
86910,1.3215
86911,1.233
86912,0.024
86913,0.009
86914,1.263
86915,0.054
86916,0.003
86917,0.003
86918,0.006
86919,0.009
86920,0.003
86921,0.009
86922,0.0075
86923,0.0045
86924,0.0015
86925,0.003
86926,0.0075
86927,0.0105
86928,0.0045
86929,0.0075
86930,0.003
86931,0.0105
86932,0.06
86933,0.0195
86934,0.024
86935,0.0225
86936,0.0075
86937,0.0045
86938,0.009
86939,0.159
86940,0.003
86941,0.03
86942,0.006
86943,0.0255
86944,1.3215
86945,0.0045
86946,0.009
86947,0.0045
86948,0.006
86949,0.006
86950,0.006
86951,0.0075
86952,0.0105
86953,0.006
86954,1.284
86955,0.003
86956,0.006
86957,0.0585
86958,0.0045
86959,0.0045
86960,0.0075
86961,0.0075
86962,0.0045
86963,0.006
86964,0.021
86965,0.0225
86966,0.0075
86967,0.036
86968,0.003
86969,0.0045
86970,0.0045
86971,1.266
86972,0.0015
86973,0.027
86974,0.0195
86975,0.0105
86976,0.0075
86977,1.293
86978,1.35
86979,0.006
86980,0.006
86981,0.036
86982,0.042
86983,0.0075
86984,0.0195
86985,0.009
86986,0.0075
86987,0.009
86988,0.009
86989,0.009
86990,0.006
86991,1.311
86992,0.0015
86993,0.3285
86994,0.0135
86995,0.003
86996,0.009
86997,0.0015
86998,0.0045
86999,0.0615
87000,0.006
87001,0.0045
87002,0.0045
87003,0.003
87004,0.009
87005,0.012
87006,0.006
87007,0.0045
87008,0.0075
87009,0.0075
87010,0.009
87011,0.006
87012,0.0045
87013,0.009
87014,0.015
87015,0.012
87016,1.0185
87017,1.131
87018,0.0075
87019,0.006
87020,0.027
87021,0.0075
87022,0.0585
87023,0.0075
87024,0.006
87025,0.417
87026,0.0045
87027,0.0075
87028,0.006
87029,0.006
87030,0.006
87031,0.0075
87032,0.003
87033,0.012
87034,0.036
87035,0.939
87036,0.0105
87037,0.0105
87038,0.009
87039,0.003
87040,0.021
87041,0.0045
87042,0.0045
87043,0.006
87044,1.3215
87045,0.006
87046,0.003
87047,0.03
87048,0.009
87049,1.3155
87050,0.015
87051,0.006
87052,0.006
87053,0.0045
87054,0.0045
87055,0.0045
87056,0.006
87057,0.006
87058,0.006
87059,0.0045
87060,0.006
87061,0.003
87062,0.003
87063,0.0015
87064,0.021
87065,0.0105
87066,1.35
87067,0.006
87068,0.009
87069,0.0405
87070,0.003
87071,0.0285
87072,0.006
87073,0.006
87074,1.2675
87075,0.0075
87076,0.0075
87077,0.0045
87078,0.0045
87079,0.0015
87080,0.018
87081,0.018
87082,0.0045
87083,1.1055
87084,0.0135
87085,0.003
87086,0.0075
87087,0.003
87088,0.0345
87089,0.0375
87090,0.0105
87091,0.0045
87092,0.0285
87093,0.0105
87094,0.0105
87095,0.0075
87096,0.0075
87097,0.0075
87098,0.024
87099,0.003
87100,1.323
87101,0.0135
87102,0.009
87103,1.239
87104,0.024
87105,0.0105
87106,1.3695
87107,0.006
87108,0.006
87109,0.0105
87110,0.0375
87111,0.006
87112,0.0045
87113,0.0045
87114,0.0045
87115,0.0105
87116,0.0105
87117,0.0075
87118,0.027
87119,0.0075
87120,0.003
87121,0.003
87122,0.06
87123,0.0075
87124,0.006
87125,0.0075
87126,0.0135
87127,0.003
87128,0.009
87129,0.009
87130,0.0135
87131,0.006
87132,0.0015
87133,0.0045
87134,0.009
87135,0.0435
87136,0.009
87137,0.009
87138,0.009
87139,0.003
87140,0.009
87141,1.272
87142,1.308
87143,0.006
87144,0.0075
87145,1.11
87146,0.0015
87147,1.299
87148,0.006
87149,0.0075
87150,0.003
87151,0.0075
87152,0.006
87153,1.1865
87154,0.003
87155,0.006
87156,0.0135
87157,0.0075
87158,0.003
87159,0.0015
87160,0.0015
87161,0.0135
87162,1.281
87163,0.0045
87164,0.003
87165,0.009
87166,0.024
87167,0.0045
87168,0.0045
87169,0.0015
87170,0.009
87171,0.132
87172,0.006
87173,0.0075
87174,0.009
87175,0.012
87176,0.0225
87177,0.006
87178,0.0105
87179,0.0075
87180,0.003
87181,0.0015
87182,0.0255
87183,0.0075
87184,0.0075
87185,0.0045
87186,0.0045
87187,0.3945
87188,0.0555
87189,0.0015
87190,0.1185
87191,0.006
87192,0.0105
87193,0.003
87194,0.0435
87195,0.03
87196,0.006
87197,0.039
87198,0.003
87199,0.0135
87200,0.0045
87201,0.0045
87202,0.0075
87203,0.018
87204,0.09
87205,0.009
87206,0.0075
87207,0.0135
87208,0.0045
87209,0.0075
87210,0.021
87211,0.012
87212,0.003
87213,0.0045
87214,0.006
87215,0.006
87216,0.006
87217,0.006
87218,0.09
87219,0.0045
87220,0.0075
87221,0.0015
87222,1.2015
87223,0.015
87224,0.0135
87225,0.003
87226,0.0135
87227,0.006
87228,0.0075
87229,0.0045
87230,0.156
87231,0.0015
87232,0.0075
87233,0.006
87234,0.0045
87235,0.0105
87236,0.0555
87237,0.003
87238,0.0045
87239,0.0015
87240,0.081
87241,0.0075
87242,0.0075
87243,0.0435
87244,1.1235
87245,0.0045
87246,0.003
87247,0.003
87248,0.0045
87249,0.006
87250,0.0045
87251,0.003
87252,0.183
87253,0.009
87254,0.066
87255,0.009
87256,1.188
87257,0.0045
87258,0.0045
87259,0.006
87260,0.0045
87261,0.0075
87262,0.0045
87263,0.003
87264,0.0105
87265,0.0075
87266,0.0255
87267,1.38
87268,0.0045
87269,0.0045
87270,0.006
87271,0.003
87272,0.0105
87273,0.006
87274,0.003
87275,0.081
87276,1.281
87277,0.0075
87278,0.0075
87279,0.0135
87280,0.0075
87281,0.006
87282,0.0075
87283,0.015
87284,0.003
87285,0.006
87286,0.006
87287,0.006
87288,0.009
87289,0.006
87290,0.0075
87291,0.003
87292,0.003
87293,0.1875
87294,0.0075
87295,0.189
87296,1.3155
87297,1.152
87298,0.009
87299,0.015
87300,0.003
87301,0.0015
87302,0.0105
87303,0.0075
87304,0.0
87305,0.0045
87306,0.003
87307,0.006
87308,0.021
87309,0.006
87310,0.0105
87311,0.0045
87312,0.006
87313,0.009
87314,0.048
87315,0.003
87316,0.006
87317,0.0135
87318,0.009
87319,0.042
87320,0.003
87321,0.003
87322,0.0225
87323,0.021
87324,0.0075
87325,0.003
87326,1.2165
87327,0.039
87328,0.006
87329,0.0105
87330,0.0105
87331,0.0075
87332,0.003
87333,0.03
87334,1.275
87335,0.006
87336,0.0045
87337,0.006
87338,0.0015
87339,0.012
87340,0.0135
87341,0.012
87342,1.29
87343,0.0075
87344,0.0075
87345,0.0075
87346,0.006
87347,0.003
87348,0.003
87349,0.006
87350,0.048
87351,0.006
87352,0.0105
87353,0.0075
87354,0.003
87355,0.003
87356,0.024
87357,0.0075
87358,0.3315
87359,0.012
87360,0.003
87361,1.122
87362,0.009
87363,0.009
87364,0.003
87365,0.0405
87366,0.009
87367,0.0075
87368,0.006
87369,0.0
87370,1.2795
87371,0.0045
87372,0.006
87373,0.0375
87374,0.0075
87375,1.365
87376,0.0045
87377,0.024
87378,0.0045
87379,0.009
87380,0.1995
87381,1.1685
87382,0.0315
87383,0.0045
87384,0.003
87385,0.0045
87386,0.006
87387,0.009
87388,0.006
87389,0.0045
87390,0.003
87391,0.0105
87392,0.0705
87393,0.003
87394,0.006
87395,0.009
87396,0.018
87397,0.33
87398,0.0045
87399,0.006
87400,0.0075
87401,0.0045
87402,0.0045
87403,0.0015
87404,0.0075
87405,0.0015
87406,0.0105
87407,0.0555
87408,0.009
87409,0.081
87410,0.009
87411,0.009
87412,0.0075
87413,0.0045
87414,0.0165
87415,0.0105
87416,0.075
87417,0.006
87418,0.0075
87419,0.009
87420,0.009
87421,0.006
87422,0.0225
87423,0.0015
87424,0.03
87425,0.0225
87426,1.071
87427,0.0195
87428,0.006
87429,0.006
87430,0.0075
87431,0.0345
87432,0.009
87433,0.0135
87434,0.006
87435,0.0075
87436,0.0375
87437,0.039
87438,0.0045
87439,0.018
87440,0.0075
87441,0.0045
87442,0.021
87443,0.003
87444,0.027
87445,1.3095
87446,0.0015
87447,1.197
87448,0.009
87449,0.0045
87450,0.003
87451,1.191
87452,0.087
87453,0.009
87454,0.009
87455,0.018
87456,0.0045
87457,1.305
87458,0.012
87459,0.0075
87460,0.006
87461,0.027
87462,0.0045
87463,0.0135
87464,0.0045
87465,0.006
87466,0.054
87467,0.0105
87468,0.0075
87469,0.0045
87470,0.006
87471,0.0075
87472,0.0075
87473,1.104
87474,0.0795
87475,0.0015
87476,0.006
87477,0.0015
87478,0.0075
87479,0.006
87480,0.0255
87481,0.027
87482,0.006
87483,0.009
87484,0.006
87485,0.006
87486,0.0015
87487,0.0015
87488,0.006
87489,0.0075
87490,0.0075
87491,0.006
87492,1.206
87493,0.006
87494,0.0075
87495,0.012
87496,0.0405
87497,0.0045
87498,0.0
87499,0.021
87500,0.0165
87501,0.003
87502,0.006
87503,0.0075
87504,0.0015
87505,0.003
87506,0.009
87507,1.221
87508,0.006
87509,1.2825
87510,0.144
87511,0.003
87512,1.0785
87513,0.006
87514,0.0015
87515,0.0045
87516,0.0225
87517,0.0045
87518,0.0075
87519,0.0735
87520,0.0075
87521,0.006
87522,0.0135
87523,0.0015
87524,0.009
87525,0.0045
87526,0.0045
87527,0.072
87528,0.006
87529,0.0075
87530,0.0105
87531,0.009
87532,0.003
87533,0.0615
87534,0.006
87535,0.0045
87536,0.285
87537,0.006
87538,0.0915
87539,0.003
87540,0.006
87541,0.012
87542,0.0015
87543,0.0075
87544,0.006
87545,0.003
87546,0.0045
87547,0.0045
87548,0.006
87549,0.0075
87550,0.003
87551,0.0525
87552,0.0075
87553,0.0105
87554,0.0075
87555,0.0045
87556,0.0045
87557,0.24
87558,0.0045
87559,0.0105
87560,0.0315
87561,0.003
87562,1.2975
87563,0.0075
87564,0.003
87565,0.0075
87566,0.0285
87567,1.314
87568,0.006
87569,0.0165
87570,0.003
87571,0.006
87572,0.0105
87573,0.006
87574,0.0075
87575,0.051
87576,0.0045
87577,0.006
87578,0.0045
87579,0.0285
87580,0.0075
87581,0.009
87582,0.0075
87583,1.3245
87584,1.257
87585,0.0105
87586,0.0135
87587,0.003
87588,0.003
87589,0.006
87590,0.0075
87591,0.003
87592,1.3215
87593,0.0045
87594,0.003
87595,0.0045
87596,0.003
87597,0.0195
87598,0.0045
87599,1.152
87600,0.039
87601,0.018
87602,1.272
87603,0.006
87604,0.0015
87605,0.0045
87606,0.06
87607,0.018
87608,0.0225
87609,0.006
87610,0.0045
87611,0.0345
87612,0.006
87613,0.0015
87614,0.0045
87615,0.006
87616,0.0045
87617,0.0165
87618,0.0075
87619,0.0075
87620,0.063
87621,0.012
87622,0.003
87623,0.003
87624,0.006
87625,0.006
87626,0.0195
87627,0.0045
87628,0.0045
87629,0.0075
87630,0.006
87631,0.1005
87632,0.006
87633,0.0015
87634,0.006
87635,0.003
87636,0.0075
87637,0.0015
87638,0.0045
87639,0.0075
87640,0.006
87641,0.0015
87642,0.0075
87643,0.003
87644,0.0045
87645,1.3755
87646,0.042
87647,0.0045
87648,0.015
87649,1.23
87650,0.003
87651,0.006
87652,0.003
87653,0.012
87654,0.009
87655,0.003
87656,0.0015
87657,0.0075
87658,1.3155
87659,0.003
87660,0.006
87661,0.0075
87662,0.006
87663,0.0105
87664,0.1005
87665,1.341
87666,0.006
87667,0.003
87668,0.42
87669,0.0045
87670,0.006
87671,0.1545
87672,0.009
87673,0.0075
87674,0.009
87675,0.0045
87676,0.003
87677,0.012
87678,0.009
87679,0.0045
87680,0.012
87681,0.006
87682,0.0015
87683,0.03
87684,0.012
87685,0.039
87686,0.003
87687,0.0045
87688,0.0045
87689,0.009
87690,0.003
87691,0.03
87692,0.0315
87693,0.009
87694,0.009
87695,0.009
87696,0.0075
87697,1.158
87698,0.006
87699,0.003
87700,0.0105
87701,0.285
87702,0.003
87703,0.012
87704,0.0075
87705,0.006
87706,0.003
87707,0.003
87708,0.006
87709,0.0075
87710,0.021
87711,0.003
87712,0.009
87713,0.015
87714,1.257
87715,0.0045
87716,0.0495
87717,0.006
87718,0.006
87719,0.0045
87720,0.033
87721,0.0105
87722,0.0675
87723,0.006
87724,0.0195
87725,0.006
87726,0.1425
87727,0.228
87728,0.0015
87729,0.0135
87730,0.0105
87731,0.0075
87732,0.006
87733,1.2195
87734,0.009
87735,0.003
87736,0.0045
87737,0.0075
87738,0.036
87739,0.0045
87740,0.009
87741,1.2765
87742,0.0105
87743,0.0615
87744,0.003
87745,0.003
87746,1.2315
87747,1.2645
87748,0.0435
87749,0.009
87750,0.0075
87751,0.0075
87752,0.09
87753,0.0045
87754,0.009
87755,0.003
87756,0.003
87757,0.003
87758,0.0135
87759,0.0435
87760,0.012
87761,0.0225
87762,0.0135
87763,0.003
87764,0.0075
87765,0.006
87766,0.009
87767,0.039
87768,0.0045
87769,1.284
87770,0.003
87771,0.009
87772,0.0075
87773,1.2555
87774,0.009
87775,0.0495
87776,0.006
87777,0.096
87778,0.003
87779,1.2345
87780,0.0075
87781,0.0345
87782,0.0045
87783,0.006
87784,0.0105
87785,0.0075
87786,1.269
87787,0.006
87788,0.0075
87789,0.0285
87790,0.006
87791,0.003
87792,0.0315
87793,0.009
87794,0.0045
87795,0.0075
87796,0.009
87797,0.0075
87798,0.0105
87799,0.006
87800,0.0195
87801,0.0015
87802,0.048
87803,0.003
87804,0.018
87805,0.036
87806,0.003
87807,0.003
87808,0.0015
87809,0.006
87810,0.0795
87811,0.003
87812,0.0075
87813,0.0075
87814,0.0135
87815,0.0555
87816,0.042
87817,0.0075
87818,0.009
87819,0.06
87820,0.0045
87821,0.0615
87822,0.0405
87823,0.0645
87824,0.006
87825,0.009
87826,0.0165
87827,0.018
87828,0.03
87829,0.0075
87830,0.06
87831,0.0255
87832,0.0045
87833,1.2915
87834,0.006
87835,0.009
87836,0.006
87837,0.012
87838,1.3665
87839,0.0165
87840,0.0075
87841,0.0075
87842,0.0075
87843,0.006
87844,0.0045
87845,0.0075
87846,0.0015
87847,0.009
87848,0.0075
87849,0.0105
87850,0.009
87851,0.0135
87852,0.0075
87853,0.135
87854,0.012
87855,0.039
87856,0.009
87857,1.239
87858,0.015
87859,0.0105
87860,0.018
87861,0.003
87862,0.2145
87863,0.006
87864,0.009
87865,0.006
87866,0.003
87867,0.039
87868,0.009
87869,0.009
87870,0.009
87871,0.0075
87872,0.009
87873,0.0015
87874,0.09
87875,0.006
87876,0.078
87877,0.009
87878,0.0015
87879,0.003
87880,0.003
87881,0.0255
87882,0.003
87883,0.0105
87884,0.0045
87885,0.0075
87886,0.003
87887,0.0045
87888,0.006
87889,0.0075
87890,0.0045
87891,0.006
87892,0.021
87893,0.015
87894,0.0045
87895,0.0075
87896,0.0075
87897,1.2015
87898,0.003
87899,0.003
87900,0.006
87901,0.003
87902,0.012
87903,0.0015
87904,0.006
87905,0.006
87906,0.003
87907,0.003
87908,0.0105
87909,0.015
87910,0.0105
87911,0.0075
87912,0.006
87913,0.009
87914,1.38
87915,0.0375
87916,0.006
87917,0.0075
87918,0.0045
87919,0.0075
87920,0.0195
87921,0.006
87922,0.168
87923,0.0015
87924,0.0045
87925,0.0075
87926,0.0075
87927,0.0045
87928,0.0045
87929,0.009
87930,0.0015
87931,0.0045
87932,0.0165
87933,0.924
87934,0.0075
87935,0.0195
87936,0.0075
87937,0.006
87938,0.0045
87939,0.2385
87940,0.042
87941,0.003
87942,0.006
87943,0.0405
87944,0.0045
87945,0.036
87946,0.003
87947,1.359
87948,0.006
87949,0.009
87950,0.006
87951,0.0045
87952,0.0015
87953,1.023
87954,0.0015
87955,0.0135
87956,0.0045
87957,0.0075
87958,0.009
87959,0.0075
87960,0.006
87961,0.006
87962,0.021
87963,0.012
87964,0.015
87965,1.2375
87966,0.0255
87967,0.0255
87968,0.009
87969,0.0615
87970,0.0075
87971,0.0015
87972,0.003
87973,0.0075
87974,0.003
87975,0.0105
87976,0.0045
87977,1.3155
87978,0.006
87979,0.0015
87980,1.308
87981,0.003
87982,0.0045
87983,0.006
87984,0.0345
87985,0.0135
87986,0.009
87987,0.009
87988,0.0075
87989,0.0015
87990,0.003
87991,0.0165
87992,0.0135
87993,0.006
87994,0.009
87995,0.0075
87996,1.2735
87997,1.245
87998,0.4275
87999,0.0045
88000,0.0045
88001,0.0045
88002,0.015
88003,0.0015
88004,0.0045
88005,0.0105
88006,0.003
88007,0.003
88008,0.021
88009,1.1775
88010,0.0015
88011,0.126
88012,0.0165
88013,0.0075
88014,0.006
88015,0.009
88016,0.012
88017,0.006
88018,0.003
88019,0.0375
88020,0.0075
88021,1.38
88022,0.009
88023,0.0045
88024,0.0075
88025,1.1955
88026,0.003
88027,0.0075
88028,0.3075
88029,0.294
88030,0.003
88031,0.0135
88032,0.006
88033,0.0255
88034,0.012
88035,0.069
88036,0.009
88037,1.257
88038,0.006
88039,0.0075
88040,0.0075
88041,0.1065
88042,0.0045
88043,0.06
88044,0.0555
88045,0.0225
88046,0.009
88047,0.006
88048,0.9525
88049,0.0075
88050,0.009
88051,0.006
88052,0.0015
88053,0.003
88054,0.066
88055,0.0075
88056,0.003
88057,0.0045
88058,0.0075
88059,0.003
88060,0.0345
88061,0.03
88062,1.3335
88063,0.003
88064,0.036
88065,1.263
88066,0.003
88067,0.0045
88068,1.308
88069,0.0075
88070,0.003
88071,0.0045
88072,0.0075
88073,0.0075
88074,0.009
88075,0.009
88076,0.0015
88077,0.012
88078,0.0015
88079,0.0045
88080,0.084
88081,0.0045
88082,0.0195
88083,0.102
88084,0.003
88085,0.006
88086,0.0045
88087,0.006
88088,0.03
88089,0.0315
88090,0.0255
88091,0.0075
88092,1.284
88093,0.006
88094,0.009
88095,0.069
88096,0.0075
88097,0.006
88098,0.0075
88099,0.006
88100,0.003
88101,0.0525
88102,0.006
88103,0.006
88104,0.0045
88105,0.048
88106,0.009
88107,0.006
88108,1.197
88109,0.0045
88110,0.039
88111,0.003
88112,0.0255
88113,0.0075
88114,0.0075
88115,0.0045
88116,0.006
88117,0.06
88118,1.2675
88119,0.0015
88120,0.0075
88121,0.009
88122,0.0105
88123,0.012
88124,0.003
88125,0.0045
88126,0.006
88127,0.006
88128,0.015
88129,0.006
88130,0.0045
88131,0.0015
88132,0.003
88133,1.281
88134,0.0135
88135,0.0045
88136,0.0105
88137,0.009
88138,0.0285
88139,0.0105
88140,1.1925
88141,0.0105
88142,0.057
88143,0.0015
88144,0.039
88145,0.003
88146,0.0075
88147,0.033
88148,0.0165
88149,0.0015
88150,0.0045
88151,0.084
88152,0.006
88153,0.0045
88154,0.009
88155,0.006
88156,0.0015
88157,0.003
88158,0.0045
88159,0.0075
88160,0.0075
88161,0.003
88162,0.0165
88163,0.006
88164,0.009
88165,0.012
88166,0.006
88167,0.0045
88168,0.006
88169,0.003
88170,1.1835
88171,0.0345
88172,0.0135
88173,0.003
88174,0.0045
88175,0.0015
88176,0.0075
88177,1.3335
88178,0.0045
88179,1.314
88180,0.0075
88181,1.182
88182,1.3125
88183,0.003
88184,0.0195
88185,0.003
88186,0.006
88187,0.006
88188,0.012
88189,0.003
88190,0.006
88191,0.0015
88192,0.0075
88193,0.0045
88194,0.003
88195,0.0075
88196,0.0135
88197,0.0045
88198,0.006
88199,0.027
88200,0.012
88201,1.218
88202,0.006
88203,0.003
88204,0.036
88205,0.042
88206,0.012
88207,0.0195
88208,0.0075
88209,0.0015
88210,0.039
88211,0.003
88212,0.018
88213,0.003
88214,0.0015
88215,0.018
88216,0.0045
88217,1.344
